movie_id,genre
692,Action
692,Adventure
692,Comedy
693,Animation
693,Family
693,Comedy
694,Mystery
694,Thriller
694,Drama
695,Action
695,Drama
695,Mystery
695,Thriller
696,Adventure
696,Action
696,Thriller
697,Crime
697,Drama
697,Mystery
697,Thriller
698,Comedy
698,Drama
699,Adventure
699,Animation
699,Drama
699,Family
699,Music
700,Comedy
700,Family
701,Action
701,Comedy
701,Crime
702,Comedy
702,Family
703,Action
703,Crime
704,Romance
704,Comedy
705,Adventure
705,Animation
705,Comedy
705,Family
706,Comedy
706,Romance
707,Adventure
708,Comedy
709,Action
710,Drama
711,Comedy
711,Drama
711,Romance
711,Fantasy
712,Action
712,Adventure
712,Comedy
712,Crime
712,Thriller
713,Drama
714,Drama
714,Romance
715,Drama
715,Crime
715,Thriller
716,Action
716,Fantasy
716,Adventure
717,Drama
717,Action
717,Thriller
718,Crime
718,Drama
718,Thriller
719,Action
719,Science Fiction
719,Thriller
720,Music
720,Documentary
721,Drama
721,Thriller
721,Science Fiction
722,Comedy
722,Adventure
722,Crime
723,Animation
723,Family
724,Thriller
724,Science Fiction
725,Action
725,Drama
725,Thriller
725,Crime
726,Comedy
726,Family
727,Comedy
727,Crime
728,Family
728,Comedy
729,Fantasy
729,Action
729,Science Fiction
730,Drama
731,Family
731,Animation
731,Adventure
731,Comedy
732,Action
732,Thriller
732,Adventure
732,Crime
733,Action
733,Adventure
733,Mystery
733,Science Fiction
733,Thriller
734,Drama
734,Romance
735,Adventure
735,Animation
735,Family
736,Thriller
736,Action
736,Comedy
736,Science Fiction
737,Action
737,Thriller
738,Action
738,Drama
738,Thriller
739,Drama
739,Comedy
740,Action
740,Crime
740,Thriller
741,Science Fiction
741,Horror
741,Action
742,Action
742,Drama
742,Mystery
742,Thriller
742,Crime
743,Animation
743,Comedy
743,Family
743,Fantasy
744,Drama
744,Fantasy
744,Comedy
745,Adventure
745,Animation
745,Comedy
745,Family
745,Fantasy
746,Action
746,Comedy
747,Adventure
747,Action
747,Fantasy
748,Crime
748,Drama
748,Action
748,Thriller
749,Comedy
749,Adventure
750,Drama
750,History
751,Action
752,Romance
752,Comedy
752,Crime
753,Comedy
753,Drama
753,Family
753,Science Fiction
754,Action
754,Thriller
754,Crime
755,Science Fiction
755,Animation
755,Family
755,Comedy
755,Adventure
756,Science Fiction
756,Action
756,Adventure
756,Thriller
757,Crime
757,Comedy
757,Romance
758,Drama
758,Romance
759,Crime
759,Drama
759,Mystery
759,Thriller
760,Horror
760,Mystery
760,Thriller
761,Comedy
761,Crime
762,Action
762,Crime
762,Drama
762,Thriller
763,Action
763,Crime
763,Drama
763,Thriller
764,Drama
765,Fantasy
765,Drama
766,Drama
766,Music
767,Animation
767,Comedy
767,Family
768,Action
768,Adventure
768,Crime
768,Drama
768,Mystery
768,Thriller
769,Action
769,Science Fiction
769,Fantasy
769,Thriller
769,Horror
770,Family
770,Animation
770,Adventure
771,Horror
771,Science Fiction
771,Mystery
772,Drama
773,Drama
774,Action
774,Adventure
774,Drama
774,History
774,Romance
774,War
775,Action
775,Drama
775,Thriller
776,Horror
776,Science Fiction
776,Thriller
777,Drama
777,Fantasy
777,Mystery
777,Romance
778,Action
778,Adventure
778,Drama
778,Mystery
778,Romance
778,Fantasy
779,Comedy
779,Science Fiction
779,Adventure
779,Family
780,Drama
780,Horror
780,Thriller
781,Comedy
782,Adventure
782,Family
782,Fantasy
783,Action
783,Comedy
783,Thriller
783,Crime
783,Science Fiction
784,Comedy
784,Adventure
785,Adventure
785,Fantasy
785,Action
785,Drama
786,Drama
786,Romance
786,Adventure
786,War
787,Action
787,Adventure
787,Fantasy
788,Action
788,History
788,War
789,Action
789,Adventure
789,Comedy
790,Drama
790,Comedy
791,War
791,Action
792,Adventure
792,Horror
792,Comedy
793,Comedy
793,Fantasy
793,Romance
794,Science Fiction
794,Comedy
794,Family
794,Romance
795,Action
795,Adventure
795,Thriller
795,War
796,Comedy
796,Romance
796,Drama
797,Comedy
797,Western
798,Comedy
799,Comedy
800,Action
800,Adventure
800,Horror
800,Science Fiction
801,Drama
801,Action
801,Adventure
801,History
801,War
802,Drama
802,Horror
802,Mystery
802,Thriller
803,Comedy
804,Fantasy
805,Action
805,Comedy
805,Crime
805,Drama
806,Action
806,Fantasy
806,Thriller
807,Drama
807,History
807,Romance
808,Action
808,Comedy
808,Drama
808,Family
808,Thriller
809,Adventure
809,Drama
809,Action
809,Thriller
810,Comedy
810,Drama
810,Romance
811,Comedy
811,Music
811,Family
811,Fantasy
811,Animation
812,Comedy
812,Romance
813,Adventure
813,Animation
813,Drama
813,Family
814,Action
814,Adventure
814,Fantasy
814,Science Fiction
815,Fantasy
815,Comedy
815,Romance
815,Science Fiction
816,Comedy
816,Drama
816,Romance
817,Adventure
817,Comedy
817,Family
817,Romance
818,Comedy
818,Romance
819,Action
819,Drama
819,Thriller
820,Comedy
821,Fantasy
821,Comedy
821,Family
822,Thriller
822,Action
822,Crime
823,Comedy
823,Drama
823,Romance
824,Action
824,Thriller
824,Drama
825,Drama
826,Thriller
826,Drama
826,Mystery
827,Drama
827,Thriller
827,Crime
827,Mystery
827,Romance
828,Drama
828,Fantasy
828,Romance
829,Action
829,Crime
830,Comedy
831,Action
831,Crime
831,Thriller
832,Action
832,Adventure
832,Comedy
833,Fantasy
833,Comedy
834,Adventure
834,Action
834,Comedy
834,Western
835,Action
835,Adventure
835,Drama
835,Thriller
836,Comedy
836,Family
837,Action
837,Adventure
837,Fantasy
838,Animation
838,Comedy
838,Family
839,Science Fiction
839,Action
839,Horror
840,History
840,Drama
840,Music
841,Action
841,Thriller
841,Crime
841,Adventure
842,Adventure
843,Family
843,Comedy
844,Comedy
845,Drama
845,Action
845,Thriller
845,Crime
846,Drama
846,Mystery
846,Thriller
847,Comedy
848,Comedy
849,Animation
849,Adventure
849,Family
849,Comedy
850,Crime
850,Drama
850,Mystery
851,Action
851,Drama
851,Science Fiction
851,Thriller
852,Drama
852,Mystery
852,Thriller
853,Thriller
853,Drama
853,Romance
854,Drama
854,History
854,Romance
855,Action
855,Science Fiction
856,Drama
856,History
856,War
857,Action
857,Thriller
857,Crime
858,Comedy
859,Comedy
859,Adventure
859,Crime
859,Family
860,Action
860,Adventure
860,Comedy
860,Family
860,Fantasy
860,Science Fiction
861,Drama
861,Romance
862,Drama
863,Drama
863,Romance
864,Action
864,Thriller
865,Fantasy
865,Horror
865,Action
865,Thriller
866,Drama
867,Action
867,Crime
867,Thriller
868,Crime
868,Drama
868,Thriller
869,Comedy
869,Drama
869,Romance
870,Comedy
870,Romance
871,Action
871,Adventure
871,Fantasy
871,Science Fiction
872,Drama
873,Drama
873,Thriller
874,Action
874,Adventure
874,Crime
874,Thriller
875,Animation
875,Family
876,Drama
876,Music
876,Romance
877,Mystery
877,Thriller
877,Crime
878,Crime
878,Drama
879,War
879,Drama
879,History
880,Drama
880,Crime
880,Thriller
881,Thriller
881,Action
881,Horror
882,Drama
882,Thriller
883,Drama
883,Romance
884,Drama
884,Crime
885,Thriller
885,Drama
885,History
886,Romance
886,Comedy
887,Comedy
887,Romance
888,Comedy
888,Romance
889,Action
889,Adventure
889,Comedy
890,Drama
890,History
890,War
891,Comedy
892,Comedy
892,Drama
892,Romance
893,Drama
893,Crime
894,Action
894,Crime
894,Thriller
895,Action
895,Comedy
895,Fantasy
896,Comedy
897,Animation
897,Comedy
897,Family
898,Comedy
898,Family
899,Adventure
899,Fantasy
899,Drama
899,Romance
900,Adventure
900,Animation
900,Comedy
900,Family
900,Fantasy
901,Science Fiction
901,Thriller
901,Romance
902,Adventure
903,Comedy
903,Drama
903,Romance
904,Comedy
904,Fantasy
905,Comedy
905,Romance
906,Comedy
906,Drama
907,Comedy
908,Comedy
908,Romance
909,Thriller
909,Science Fiction
909,Mystery
910,Drama
911,Comedy
911,Romance
912,Crime
912,Comedy
912,Action
913,Horror
913,Romance
914,Comedy
915,Action
915,Comedy
916,Drama
916,Romance
917,Comedy
918,Fantasy
918,Comedy
918,Music
919,Crime
919,Drama
919,Thriller
920,Drama
920,Action
920,Thriller
920,Crime
921,Action
921,Adventure
921,Drama
921,Mystery
921,Science Fiction
921,Thriller
922,Drama
922,Comedy
922,Family
923,Action
923,Adventure
923,Drama
923,Mystery
923,Science Fiction
923,Thriller
924,Comedy
925,Drama
925,Horror
925,Thriller
926,Comedy
926,Drama
926,Romance
927,Animation
927,Comedy
927,Family
928,Comedy
928,Family
929,Drama
930,Action
930,Drama
930,Science Fiction
930,Thriller
931,Action
931,Thriller
931,Mystery
932,Adventure
932,Family
932,Fantasy
932,Science Fiction
932,Thriller
932,Action
933,Action
933,Thriller
933,Fantasy
934,Action
934,Adventure
934,Comedy
934,Western
935,Adventure
935,Animation
935,Comedy
935,Family
936,Comedy
936,Family
936,Adventure
936,Fantasy
936,Romance
937,Thriller
938,Fantasy
938,Horror
938,Action
939,Thriller
939,Drama
940,Action
940,Thriller
940,Science Fiction
940,Adventure
941,Drama
941,Thriller
942,Action
942,Drama
942,History
942,Thriller
942,War
943,Romance
943,Animation
943,Adventure
943,Comedy
943,Family
943,Fantasy
944,Thriller
945,Crime
945,Drama
945,Thriller
946,Action
946,Drama
947,Drama
947,Thriller
947,Mystery
948,Horror
948,Mystery
949,Comedy
950,Comedy
951,Action
951,Adventure
951,Crime
951,Drama
951,Mystery
951,Thriller
952,Action
952,Thriller
953,Action
953,Comedy
953,Crime
954,Comedy
954,Horror
954,Fantasy
955,Drama
956,Action
956,Thriller
957,Horror
957,Action
957,Science Fiction
958,Comedy
958,Romance
959,Thriller
959,Crime
959,Drama
960,Action
960,Thriller
961,Adventure
961,Family
961,Science Fiction
962,Drama
962,Adventure
962,Romance
962,Thriller
963,Drama
963,Comedy
963,Romance
964,Action
964,Crime
964,Thriller
965,Drama
965,Romance
966,Drama
966,Thriller
966,Crime
967,Family
967,Comedy
968,Drama
968,Fantasy
969,Crime
969,Drama
969,Thriller
970,Action
970,Adventure
970,Crime
970,Thriller
971,Crime
971,Drama
971,Thriller
972,Comedy
972,Drama
972,Romance
973,Action
973,Adventure
973,Romance
973,Science Fiction
973,Thriller
974,Action
974,Drama
974,Mystery
974,Thriller
974,Crime
975,Crime
975,Drama
975,Mystery
975,Thriller
976,Drama
976,Thriller
976,Crime
977,Action
977,Adventure
977,Science Fiction
977,Thriller
978,Adventure
978,Animation
978,Family
978,Fantasy
978,Science Fiction
979,Adventure
979,Comedy
979,Drama
980,War
980,Action
980,Drama
980,History
980,Thriller
981,Drama
981,Thriller
981,Crime
982,Comedy
982,Action
983,Action
983,Crime
983,Drama
983,Mystery
983,Thriller
984,Thriller
984,Crime
984,Mystery
985,Action
985,Thriller
985,Adventure
985,Crime
986,Adventure
986,Drama
986,Action
986,History
986,War
987,Comedy
988,Drama
988,Thriller
988,Mystery
989,Action
989,Drama
989,Thriller
990,Action
990,Adventure
990,Comedy
990,Family
991,Drama
991,History
991,Romance
992,Drama
992,Thriller
993,Action
993,Crime
994,Action
994,Thriller
994,Mystery
994,Romance
995,Action
995,Thriller
995,Science Fiction
996,Fantasy
996,Drama
996,Romance
997,Comedy
997,Crime
997,Drama
997,Thriller
998,Comedy
999,Comedy
999,Crime
1000,Comedy
1000,Drama
1000,Romance
1000,Science Fiction
1001,Fantasy
1001,Thriller
1001,Action
1001,Crime
1002,Action
1002,Adventure
1002,Science Fiction
1002,Thriller
1003,Action
1003,Science Fiction
1003,Thriller
1004,Action
1004,Comedy
1004,Thriller
1004,Crime
1004,Mystery
1005,Drama
1005,Comedy
1006,Thriller
1006,Drama
1006,Crime
1007,Adventure
1007,Action
1008,Drama
1008,Romance
1009,Crime
1009,Action
1009,Science Fiction
1010,Drama
1010,Mystery
1010,Thriller
1010,Crime
1011,Crime
1011,Drama
1011,Thriller
1012,Horror
1013,Action
1013,Adventure
1013,Comedy
1014,Crime
1014,Thriller
1015,Adventure
1015,Comedy
1016,Drama
1016,Science Fiction
1017,Comedy
1017,Fantasy
1017,Romance
1017,Science Fiction
1018,Fantasy
1018,Comedy
1018,Romance
1019,Music
1019,Drama
1019,Crime
1019,Romance
1020,Western
1021,Thriller
1021,Action
1022,Romance
1022,Comedy
1022,Crime
1023,Comedy
1023,Drama
1023,Thriller
1024,Drama
1025,Adventure
1025,Action
1025,Comedy
1025,Thriller
1025,Crime
1026,Drama
1026,Crime
1026,Romance
1027,Comedy
1027,Drama
1027,Romance
1028,Action
1028,Adventure
1028,Thriller
1028,War
1029,Drama
1029,Science Fiction
1029,Adventure
1029,Mystery
1030,Animation
1030,Comedy
1030,Family
1030,Fantasy
1030,Science Fiction
1031,Drama
1031,Horror
1031,Thriller
1031,Romance
1032,Comedy
1032,Romance
1033,Comedy
1033,Romance
1034,Crime
1034,Mystery
1034,Thriller
1035,Science Fiction
1035,Action
1035,Adventure
1035,Thriller
1036,Action
1036,Western
1036,Drama
1036,Fantasy
1036,Thriller
1037,Drama
1037,Thriller
1037,Mystery
1037,War
1038,Comedy
1039,Crime
1039,Drama
1039,Thriller
1040,Drama
1040,History
1040,War
1041,Fantasy
1041,Comedy
1041,Family
1042,Action
1042,Crime
1042,Thriller
1043,Comedy
1044,Comedy
1044,Crime
1044,Action
1045,Action
1045,Science Fiction
1045,Adventure
1045,Comedy
1045,Family
1046,Comedy
1046,Drama
1046,Family
1046,Romance
1047,Drama
1047,Mystery
1047,Thriller
1047,Crime
1048,Drama
1048,Thriller
1048,Crime
1048,Mystery
1049,Drama
1049,Comedy
1050,Drama
1050,Action
1050,Thriller
1050,Crime
1051,Romance
1051,Comedy
1052,Drama
1052,Thriller
1052,Crime
1053,Action
1053,Crime
1053,Drama
1053,Thriller
1054,Comedy
1054,Family
1054,Science Fiction
1055,Comedy
1056,Comedy
1056,Family
1056,Music
1057,Horror
1057,Action
1058,Drama
1059,Action
1059,Adventure
1059,Crime
1059,Thriller
1060,Adventure
1060,Horror
1060,Thriller
1061,Comedy
1062,Comedy
1062,Romance
1062,Drama
1063,Adventure
1063,Animation
1063,Comedy
1063,Family
1064,Horror
1064,Mystery
1064,Thriller
1065,Action
1065,Thriller
1066,Comedy
1066,Drama
1066,Romance
1067,Comedy
1067,Drama
1067,Family
1068,Romance
1068,Comedy
1068,Family
1069,Adventure
1069,Comedy
1069,Family
1069,Science Fiction
1070,Comedy
1070,Drama
1070,Family
1071,Horror
1071,Action
1071,Science Fiction
1072,Comedy
1073,Adventure
1073,Comedy
1073,Drama
1074,Action
1074,Adventure
1074,Crime
1074,Thriller
1075,Adventure
1075,Family
1075,Fantasy
1076,Crime
1076,Drama
1076,Thriller
1077,Action
1077,Adventure
1077,Crime
1077,Thriller
1078,Adventure
1078,Action
1078,Comedy
1079,Fantasy
1079,Adventure
1079,Animation
1079,Comedy
1079,Family
1080,Action
1080,Science Fiction
1080,Adventure
1081,Adventure
1081,Drama
1081,Music
1081,Romance
1082,Drama
1082,Romance
1083,Action
1083,Adventure
1083,Crime
1083,Thriller
1084,Action
1084,Adventure
1084,Science Fiction
1084,Thriller
1085,Action
1085,Adventure
1085,Crime
1085,Drama
1085,Thriller
1086,Comedy
1086,Fantasy
1086,Science Fiction
1087,Adventure
1087,Comedy
1087,Family
1087,Fantasy
1087,Science Fiction
1088,Crime
1088,Drama
1088,Mystery
1088,Thriller
1089,Comedy
1089,Music
1090,Adventure
1090,Action
1091,Drama
1091,Romance
1091,Western
1092,History
1092,Drama
1093,Thriller
1093,Mystery
1094,Adventure
1094,Action
1094,Horror
1094,Science Fiction
1095,Drama
1095,War
1096,Action
1096,Drama
1096,Fantasy
1097,Action
1097,Crime
1097,Thriller
1098,Action
1098,Comedy
1098,Thriller
1099,Drama
1099,Romance
1100,Action
1100,Thriller
1101,Crime
1101,Adventure
1101,Action
1101,Comedy
1101,Thriller
1102,Animation
1102,Action
1102,Comedy
1102,Family
1103,Drama
1103,Thriller
1104,Adventure
1104,Action
1104,Thriller
1104,Crime
1104,Mystery
1105,Action
1106,Crime
1106,Drama
1106,Thriller
1107,Action
1107,Adventure
1107,Thriller
1107,War
1108,Drama
1108,Thriller
1109,Animation
1109,Family
1110,Action
1110,Drama
1110,History
1110,Western
1111,Fantasy
1111,Action
1111,Science Fiction
1111,Thriller
1112,Drama
1112,Science Fiction
1112,Thriller
1113,Drama
1114,Comedy
1114,Drama
1115,Action
1115,Crime
1116,Romance
1116,Comedy
1117,Drama
1117,Mystery
1117,Thriller
1118,Drama
1119,Action
1119,Thriller
1119,Crime
1120,Action
1120,Comedy
1120,Crime
1121,Romance
1121,Comedy
1121,Drama
1122,Animation
1122,Comedy
1122,Family
1123,Comedy
1123,Romance
1124,Comedy
1124,Romance
1125,Action
1125,Comedy
1125,Crime
1126,Drama
1126,History
1126,Romance
1127,Comedy
1128,Drama
1128,Mystery
1128,Thriller
1128,Crime
1129,Comedy
1129,Drama
1129,Romance
1130,Drama
1130,Horror
1130,Mystery
1131,Comedy
1132,Adventure
1132,Action
1132,Thriller
1133,Fantasy
1133,Thriller
1133,Horror
1134,Action
1134,Crime
1134,Thriller
1135,Adventure
1135,Comedy
1135,Family
1135,Fantasy
1136,Crime
1136,Drama
1136,Thriller
1137,Drama
1137,Adventure
1137,Action
1137,History
1138,Action
1138,Comedy
1138,Crime
1139,Action
1139,Comedy
1140,Adventure
1140,Fantasy
1140,Action
1140,Western
1140,Thriller
1141,Action
1141,Comedy
1141,Crime
1142,Drama
1143,Adventure
1143,Comedy
1143,Animation
1144,Adventure
1144,Drama
1144,Romance
1144,Action
1145,Thriller
1145,Fantasy
1145,Action
1145,Comedy
1146,Mystery
1146,Thriller
1146,Drama
1147,Action
1147,Thriller
1147,Crime
1148,Comedy
1149,Drama
1150,Drama
1150,Crime
1151,Comedy
1151,Romance
1151,Drama
1152,Crime
1152,Drama
1152,Mystery
1152,Thriller
1153,Adventure
1153,Comedy
1153,Family
1153,Science Fiction
1154,Action
1154,Science Fiction
1155,Drama
1155,Romance
1155,Thriller
1156,Action
1156,Adventure
1156,Comedy
1156,Family
1156,Science Fiction
1157,Crime
1157,Drama
1157,Thriller
1158,Comedy
1159,Action
1159,Drama
1159,Thriller
1159,War
1160,Comedy
1161,Horror
1162,Drama
1163,Comedy
1163,Romance
1163,Drama
1164,Comedy
1165,Horror
1165,Mystery
1166,Adventure
1166,Comedy
1166,Family
1166,Science Fiction
1167,Comedy
1168,Romance
1168,Horror
1169,Romance
1169,Drama
1170,Drama
1171,Thriller
1171,Crime
1171,Drama
1172,Comedy
1173,Adventure
1173,Drama
1173,Family
1174,Comedy
1175,Action
1175,Comedy
1176,Action
1176,Adventure
1176,Drama
1176,History
1176,Romance
1176,War
1177,Drama
1177,Music
1178,Action
1178,Thriller
1178,Crime
1179,Drama
1179,Action
1179,Thriller
1179,Crime
1180,Comedy
1181,Comedy
1181,Romance
1182,Drama
1182,Thriller
1182,History
1183,Comedy
1183,Crime
1184,Action
1184,Comedy
1184,Crime
1184,Romance
1185,Comedy
1186,Comedy
1186,Romance
1187,Horror
1187,Mystery
1188,Thriller
1188,Drama
1189,Action
1189,Drama
1189,Thriller
1189,War
1190,Comedy
1191,Drama
1191,Romance
1191,Comedy
1192,Comedy
1192,Adventure
1192,Fantasy
1192,Science Fiction
1192,Action
1193,Action
1193,Adventure
1193,Fantasy
1193,Horror
1193,Science Fiction
1193,Thriller
1194,Action
1194,Adventure
1194,Drama
1194,Thriller
1195,Crime
1195,Drama
1195,Thriller
1196,Action
1196,Mystery
1196,Thriller
1197,Drama
1197,Mystery
1197,Thriller
1198,Comedy
1199,Animation
1199,Comedy
1199,Adventure
1199,Family
1199,Science Fiction
1200,Action
1200,Adventure
1200,Drama
1200,Thriller
1201,Action
1201,Adventure
1201,Thriller
1202,Action
1202,Science Fiction
1202,Adventure
1202,Thriller
1203,Comedy
1203,Crime
1203,Drama
1203,Romance
1203,Thriller
1204,Thriller
1204,Mystery
1205,Romance
1205,Drama
1205,Mystery
1206,Drama
1206,Horror
1206,Mystery
1206,Thriller
1207,Fantasy
1207,Drama
1207,Comedy
1207,Family
1208,Comedy
1208,Romance
1209,Music
1209,Drama
1210,Drama
1210,Crime
1210,Thriller
1211,Horror
1211,Thriller
1212,Drama
1212,History
1212,Mystery
1213,Adventure
1214,Fantasy
1214,Action
1214,Science Fiction
1214,Thriller
1214,Horror
1215,Comedy
1215,Family
1216,Drama
1216,Romance
1217,Comedy
1217,Music
1217,Romance
1218,Adventure
1218,Comedy
1218,Science Fiction
1219,Comedy
1220,Horror
1220,Mystery
1221,Thriller
1221,Crime
1221,Mystery
1222,Drama
1222,Music
1223,Comedy
1224,Comedy
1224,Drama
1225,Horror
1225,Mystery
1226,Comedy
1226,Crime
1226,Romance
1227,Drama
1227,Romance
1228,Comedy
1228,Drama
1228,Romance
1229,Comedy
1230,Comedy
1230,Western
1231,Adventure
1231,Fantasy
1231,Action
1231,Thriller
1231,Science Fiction
1232,Drama
1233,Comedy
1233,Drama
1233,Romance
1234,Drama
1235,Crime
1235,Action
1235,Adventure
1236,Drama
1236,Romance
1237,Drama
1237,Horror
1237,Thriller
1237,Crime
1238,Comedy
1239,Fantasy
1239,Horror
1239,Science Fiction
1240,Action
1240,Adventure
1240,Drama
1241,Drama
1242,Drama
1242,Romance
1243,Horror
1244,Drama
1244,Crime
1245,Comedy
1245,War
1246,Action
1246,Thriller
1246,Crime
1246,Drama
1247,Fantasy
1247,Animation
1247,Drama
1247,Romance
1247,Family
1248,Crime
1248,Drama
1248,Mystery
1249,Drama
1249,Romance
1250,Action
1251,Drama
1251,Thriller
1252,Drama
1253,Drama
1253,History
1254,Action
1254,Crime
1254,Drama
1254,Thriller
1255,Action
1255,Drama
1255,Thriller
1255,Crime
1256,Thriller
1256,Drama
1257,Action
1257,Adventure
1257,Comedy
1258,Adventure
1258,Animation
1258,Comedy
1258,Family
1259,Comedy
1259,Drama
1259,Romance
1260,Comedy
1260,Fantasy
1260,Science Fiction
1261,Comedy
1261,Romance
1262,Comedy
1263,Comedy
1264,Adventure
1264,Drama
1264,Romance
1265,Drama
1265,Mystery
1266,Horror
1266,Thriller
1267,Adventure
1267,Fantasy
1267,Action
1267,Thriller
1268,Action
1268,Comedy
1268,Thriller
1269,Comedy
1269,Music
1270,Action
1270,Drama
1270,Thriller
1271,Action
1271,Science Fiction
1272,Action
1272,Horror
1272,Mystery
1272,Science Fiction
1272,Thriller
1273,Action
1273,Science Fiction
1273,Thriller
1274,Action
1274,Adventure
1274,Drama
1274,Thriller
1275,Comedy
1275,Fantasy
1275,Science Fiction
1276,Science Fiction
1276,Thriller
1277,Drama
1277,Comedy
1278,Adventure
1278,Fantasy
1278,Animation
1278,Comedy
1278,Science Fiction
1278,Family
1279,Action
1279,Drama
1279,Crime
1280,Adventure
1280,Action
1280,Family
1281,Thriller
1281,Drama
1281,Mystery
1282,Action
1282,Crime
1282,Thriller
1282,Drama
1283,Action
1283,Adventure
1283,Thriller
1283,Drama
1284,Comedy
1284,Drama
1285,Action
1285,Drama
1285,History
1286,Action
1286,History
1286,War
1287,Action
1287,Science Fiction
1287,Drama
1288,Adventure
1288,Animation
1288,Comedy
1288,Family
1288,Fantasy
1289,Action
1289,Comedy
1290,Fantasy
1290,Action
1290,Thriller
1291,Action
1291,Adventure
1291,War
1291,History
1292,Drama
1292,Romance
1292,Fantasy
1293,Comedy
1294,Animation
1294,Comedy
1294,Family
1295,Science Fiction
1295,Action
1295,Adventure
1295,Thriller
1296,Romance
1296,Drama
1297,Comedy
1297,Action
1297,Adventure
1297,Fantasy
1297,Science Fiction
1298,Comedy
1299,Adventure
1299,Drama
1299,Action
1300,Comedy
1300,Romance
1301,Comedy
1301,Romance
1302,Comedy
1302,Family
1303,Action
1303,Adventure
1303,Family
1304,Science Fiction
1304,Action
1304,Adventure
1304,Thriller
1305,Action
1305,Drama
1305,History
1306,Drama
1306,Romance
1307,Adventure
1307,Family
1307,Fantasy
1307,Animation
1308,Drama
1309,Drama
1309,Thriller
1310,Crime
1310,Comedy
1310,Romance
1311,Action
1311,Comedy
1311,Family
1312,Drama
1312,Romance
1312,Thriller
1313,Comedy
1314,Horror
1314,Mystery
1314,Thriller
1315,Drama
1315,Thriller
1316,Music
1316,Drama
1316,Comedy
1317,Drama
1318,Action
1318,Drama
1319,Horror
1319,Mystery
1319,Science Fiction
1320,Science Fiction
1320,Action
1320,Thriller
1321,Action
1321,Adventure
1321,Mystery
1321,Thriller
1322,Action
1322,Western
1323,Adventure
1323,Family
1323,Fantasy
1324,Drama
1325,Adventure
1325,Action
1325,Comedy
1325,Romance
1326,Drama
1327,Adventure
1327,Science Fiction
1328,Drama
1329,Crime
1329,Drama
1329,Thriller
1330,Romance
1330,Comedy
1330,Drama
1331,Comedy
1331,Drama
1332,Adventure
1332,Comedy
1332,Family
1332,Fantasy
1333,Drama
1333,Action
1334,Drama
1335,Action
1335,Comedy
1335,Crime
1336,Comedy
1336,Romance
1337,Drama
1337,Family
1338,Adventure
1338,Fantasy
1338,Drama
1338,Romance
1339,Drama
1339,Thriller
1339,Crime
1340,Action
1340,Comedy
1340,Crime
1341,Comedy
1341,Crime
1342,Action
1342,Fantasy
1342,Science Fiction
1342,Thriller
1343,Drama
1343,Action
1343,Thriller
1344,Adventure
1344,Action
1344,Thriller
1345,Science Fiction
1345,Comedy
1345,Adventure
1346,Family
1346,Drama
1347,Thriller
1348,Action
1348,Drama
1349,Drama
1349,Comedy
1349,Romance
1350,History
1350,Drama
1351,Drama
1351,Romance
1352,Drama
1352,Thriller
1352,Horror
1353,Thriller
1353,Science Fiction
1353,Mystery
1353,Romance
1354,Drama
1354,Comedy
1355,Animation
1355,Family
1356,Comedy
1357,Comedy
1358,Action
1358,Drama
1358,History
1359,Adventure
1359,Comedy
1359,Crime
1359,Science Fiction
1360,Fantasy
1360,Action
1361,Drama
1362,Adventure
1362,Action
1362,Comedy
1362,Thriller
1362,Crime
1363,Drama
1364,Action
1364,Comedy
1364,Family
1364,Adventure
1365,Comedy
1365,Crime
1366,Drama
1366,Adventure
1366,Western
1367,Comedy
1367,Drama
1367,Romance
1368,Science Fiction
1368,Adventure
1368,Mystery
1369,Comedy
1369,Crime
1370,Crime
1370,Thriller
1371,Drama
1371,Crime
1372,Comedy
1373,Comedy
1373,Romance
1374,Drama
1374,Romance
1374,War
1375,Crime
1375,Drama
1375,Mystery
1375,Thriller
1376,Adventure
1376,Comedy
1376,Family
1377,Comedy
1377,Romance
1378,Science Fiction
1378,Horror
1378,Action
1379,Horror
1380,Horror
1380,Science Fiction
1380,Thriller
1381,Action
1381,Adventure
1381,Drama
1382,Drama
1383,Adventure
1383,Animation
1383,Comedy
1383,Family
1384,Drama
1385,Romance
1385,Comedy
1386,Comedy
1387,Comedy
1387,Drama
1387,History
1388,Drama
1388,History
1389,Comedy
1390,Comedy
1390,Family
1391,Fantasy
1391,Action
1391,Adventure
1391,Science Fiction
1391,Thriller
1392,Comedy
1393,Comedy
1394,Comedy
1394,Romance
1395,Crime
1395,Drama
1395,Thriller
1396,Horror
1396,Action
1396,Science Fiction
1397,Horror
1398,Comedy
1398,Crime
1398,Thriller
1399,Action
1400,Action
1400,Thriller
1400,Science Fiction
1401,Comedy
1401,Romance
1402,Comedy
1402,Drama
1402,Romance
1403,Adventure
1403,Comedy
1403,Fantasy
1404,Comedy
1404,Family
1405,Action
1405,Adventure
1405,Thriller
1406,Drama
1406,War
1407,Drama
1407,History
1408,Horror
1409,Drama
1409,Romance
1410,Drama
1410,Crime
1410,History
1411,Horror
1411,Mystery
1411,Thriller
1412,Drama
1412,Fantasy
1412,Horror
1413,Science Fiction
1413,Action
1413,Thriller
1414,Drama
1415,Comedy
1415,Romance
1416,Science Fiction
1417,Comedy
1417,Romance
1418,Action
1418,Thriller
1418,Crime
1418,Mystery
